especie,size,age
other,26.726511117406446,50.731561784771905
other,25.890507838369352,50.22991504093794
other,23.294292345437025,51.30556209310136
other,24.179063858479005,50.75368068798231
other,23.334907226373005,50.858899107309256
other,23.637383649924676,50.0576683495574
other,22.78205348370077,51.016462742079064
other,25.043504706582258,50.062457284341875
other,29.15563510380447,50.42511184544517
other,24.683843021317834,51.521086379535426
other,25.543989287037622,51.44122525841704
other,28.170915499917566,50.756193274010855
other,25.42171562331281,50.95053199176193
other,25.926398107097953,50.6276708658351
other,23.576119728223578,50.91528842079189
other,24.528596918573125,50.85738778061955
other,21.142990971669334,50.24291757246525
other,29.040969268009626,50.10769741186891
other,23.811774266485333,50.2899808502231
other,24.45086842755214,50.50854207272316
other,24.657564405650458,50.6228746324631
other,25.714524838559985,50.43620988294249
other,28.291985121094715,51.33568206740298
other,26.862818290183995,50.71461474257392
other,24.54997453078342,51.130650561120625
other,22.373474523513597,50.39999640624562
other,24.419314902124725,50.65960899914697
other,27.20721235918884,50.325568739261264
other,25.6409045303494,50.30738795031963
other,19.384968202829274,117.69418247765057
other,18.33031846902635,81.27994768155118
other,20.836221020723382,91.48425075571554
other,18.84162154474558,93.4540263016608
other,18.554871945494032,93.50981655044846
other,18.11170381317446,101.07393121950342
other,17.958278065833035,69.32469976415916
other,17.539948600690487,96.64831453892282
other,27.455924877057573,50.653453005122785
other,25.62151985555771,50.32587671190654
other,23.34838327309092,50.733353270138814
other,26.929746878766956,50.56600631941561
other,24.008826725546108,50.21455727114246
other,23.926920296966973,50.68139118880104
other,23.38176586668519,51.418813236353046
other,28.909861185401848,51.34423505577399
other,27.153396744702945,50.77787952646421
other,21.862857174279807,50.53253548686441
other,25.242131116030883,50.73116187740626
other,28.292263367888708,52.24193051969601
other,21.263155987400953,50.987308761618685
other,21.606227680514973,51.30445973882056
other,23.111021791375347,51.65921250013177
other,25.550675891336773,50.77164390031054
other,19.75796394817354,50.768241007184834
other,18.061373377152666,83.24643501015346
other,17.110335383161274,85.52012281076976
other,16.340282009816242,94.41495453507864
other,17.42280261641807,98.05448982926133
other,18.82509350452368,70.9391321824148
other,17.91788417055754,71.36692465899819
other,16.276507025762452,57.70796096170108
other,16.721896752416622,109.41799388605509
other,16.89092845232807,77.273134247797
other,17.99103503833141,79.63459958515465
other,18.168123381330616,51.48450022220497
other,20.071174307455863,71.85931612768121
other,17.916239618924017,73.78981246954937
other,17.359608285131305,68.96494772665451
other,17.55760649621905,79.48410994756308
other,17.523627250577125,67.93910856062999
other,23.7790779644791,50.71762392596109
other,18.053827417242317,97.39511378256066
other,19.125627462977945,77.28688317042639
other,18.83683495419901,74.83931822852948
other,19.171504506343094,99.73674661139512
other,15.155640531938097,51.456490463259904
other,17.249210291160377,101.75257520366893
other,19.766643367449575,100.98622746499225
other,17.931941112984898,83.33691192736262
other,17.961353595423052,75.02872781034446
other,18.045455408283292,87.73809813998966
other,18.7081671205216,76.47104298556793
other,18.63457587514975,107.17636721293718
other,18.67435183629781,80.49578725213742
other,19.32791283644302,95.76407071841776
other,27.2999957181398,50.54317652803908
other,28.11343718339967,51.20547319994232
other,23.252074310111947,51.080145500962885
other,25.513514489694327,50.15351612098274
other,26.388364870680896,50.20974219762624
other,24.88422823774126,50.36058625793583
other,22.505923031856355,51.03721152778316
other,21.104711623560906,51.337935422807725
other,26.286835790232804,50.860991958158415
other,24.543580648875153,50.755561804948286
other,23.628084979722743,50.83287304892525
other,23.94142124625024,50.19811128219861
other,25.19560530390704,52.22316925606222
other,28.745902684470607,51.16843445890413
other,22.756968410472993,50.10274372421672
other,24.313520683586216,50.26979769236232
other,23.52510461255951,52.38550454587607
other,25.450832725710242,50.611346695595834
other,26.154592836996297,50.8337368165089
other,27.935418074541943,51.25990501027619
other,24.463389754052834,50.60586355074172
other,23.16712078021297,51.44114540173601
other,25.983140278962857,50.22168642603772
other,24.51614296338916,51.02155201053118
other,23.465770894721462,50.2755659378242
other,25.208173762017143,51.40200653269816
other,26.135891711741014,50.340665942835415
other,26.446927431727566,51.38175344214856
other,24.441286564820913,50.10809250760287
other,24.20045306933584,52.073095738029544
other,17.28508921319547,96.45168321323808
other,23.396051174424894,50.62409741465342
other,23.168019184561146,50.96466620511472
other,27.22894762018409,50.2054915756719
other,22.46923229655275,51.57143659875074
other,23.86134309860729,50.96614440046319
other,24.357602173847916,50.95085042040262
other,19.103278354173906,51.073977921256066
other,23.63325269237937,50.90086362089427
other,23.824751868399034,50.14930661447561
other,27.725520710680115,50.13986936975455
other,28.481103308626757,52.37821130965002
other,22.14702567367174,51.34202262321847
other,24.615101070176436,50.28652515486663
other,23.10990564247552,51.343627382254134
other,24.59879510641597,50.42761287018803
other,24.427622630869134,50.409280473905774
other,25.761551912373942,50.47557588159433
other,24.355478981249007,51.50855997719824
other,24.429548425865395,51.02972736361991
other,25.099447225592993,50.35651772151568
other,23.62263071040367,50.24905080599338
other,27.73594623783054,50.5059824103949
other,26.868878818360532,51.212214724027284
other,23.455873765075673,50.37741617673116
other,23.47069258937974,51.022046243624445
other,23.165122372841676,51.5971046121623
other,26.89022410610191,50.86178496231964
other,25.317960415342167,50.67053779221921
other,23.344257611583885,50.72510173536935
other,18.48108109439649,68.20689040523877
other,18.03056286534336,69.35520952989233
other,17.81411519441541,72.45501995256126
other,18.150005199168604,66.95845392790183
other,18.143652252346175,81.747258117291
other,18.758750987085794,76.34351195598457
other,19.395871581595898,83.13638384301265
other,19.478063615187796,93.15778010200437
other,19.58457918797271,74.02090880055424
other,16.12735572943176,72.69048870269884
other,17.909385673549185,75.50955182793503
other,16.155992204206942,63.38921588430889
other,17.311262444260052,67.1831532810964
other,19.837637995142963,63.416513880194046
other,18.370251470865764,78.83372621290175
other,18.535706637328126,69.4735691402668
other,17.213249296015775,69.2533124019507
other,17.46734450883501,51.86996203641263
other,19.218387488888645,57.71402813871348
other,18.279972565265616,68.84651909612577
other,19.620068129624464,107.5622541311021
other,17.233007542412274,53.67663674604573
other,16.962976410547952,83.66789711428565
other,16.689813257291068,112.43475195957025
other,14.90722919070889,110.56098065672626
other,17.918137492162348,105.78431286118396
other,16.825544608646382,65.81988511299649
other,18.97494742742528,84.18423227066903
other,18.10415666035712,73.62757993148252
other,18.460555489305452,54.24758173468653
other,19.61507797730962,78.23842179665444
other,18.32052216469791,68.97849254829208
other,18.54377654555758,87.09183361090977
other,17.832299665667765,104.01009560502362
other,18.562169348275663,61.30930339848167
other,17.72480122637428,66.39719312468802
other,19.697297400673243,85.47143814207828
other,17.35969168672202,80.99423526010027
other,15.319315389590964,84.61230389994942
other,18.665329139428458,99.77040853838307
other,18.9332213025004,101.5979384175747
other,18.65550458616803,102.78619021674712
other,18.067851564405373,79.33275113283968
other,16.312089223155528,63.9056370411793
other,16.578739018486004,81.8576007778925
other,19.15213013435732,96.8486989794835
other,18.632760197097543,59.51637186238032
other,18.839017417614446,75.9937623300841
other,16.55595973026786,126.99925305348907
other,17.755619364914914,62.34162532015266
other,17.213424882880677,92.39181356927801
other,21.228565253116077,82.29772785562731
other,17.61390756850205,97.5244389875553
other,18.53183014461977,61.7540543380609
other,18.030859532864337,89.12911288919848
other,19.36307645253896,37.49227305097945
other,16.777698022780076,68.99336712063715
other,19.627189667905242,86.41138488380085
other,19.497603657345294,94.03239504705962
other,17.00574272085958,75.97557307549292
other,23.782525983814402,52.20439995057334
other,16.164212388396976,91.80598828466344
other,18.67055971772669,87.59104272861268
other,18.97062966522348,58.746866194629504
other,17.37967482795081,98.57741174084983
other,18.745232301491544,59.81381939234202
other,19.121491818018193,90.49619290730651
other,16.766659149405015,84.66677704376481
other,18.88203226106064,108.47342804487506
other,18.149001956130103,72.63249003259509
other,18.577942261585946,98.61852226375186
other,17.749685181924416,60.71431832131808
other,19.404253209415437,79.82609367060518
other,18.229758289610842,80.55573957169875
other,18.109902425089313,64.64509090553186
other,17.540870068593364,83.5084581617503
other,19.190337029351785,64.12708758634642
other,16.800405970761638,85.73246226293922
other,16.946539407743806,82.2005989490788
other,17.828720476577004,63.752180487412616
other,17.767117833924484,66.16473626845848
other,15.027224207811756,107.6554044791192
other,17.97144135004478,80.68618380340159
other,17.83814626206175,90.41166846352328
other,18.004101739604682,74.11586394639907
other,17.734079642872295,98.0987496520222
other,16.584916417737464,61.762187308819975
other,17.768173652090706,89.22829435731784
other,18.764514841161176,76.46978111800911
other,16.70663702734223,55.089733862907394
other,19.064754847015724,91.38843699887494
other,18.659724951367853,75.65228139697635
other,17.306861802015366,60.45896775280612
other,18.15205023972792,101.55049055489687
other,17.092886032321765,65.18536774882412
other,17.683330129686333,79.86586225293787
other,18.166904872947057,80.78470798793393
other,17.593921988838876,76.39929281754777
other,16.180497586755305,55.64876414524831
other,19.07905018354211,86.05372649983381
other,18.09958286372652,81.96862434724825
other,17.285573279891857,96.17828987986101
other,18.02488144948816,68.54073418452117
other,18.78366461284894,85.87473217745547
other,18.61045714145868,92.7645028151428
other,19.036971580576456,98.05892165756455
other,18.39651062688312,109.12472667156717
other,18.145950901468122,74.3334477808702
other,18.944023771848485,80.11682341751789
other,19.014847851438677,79.43054759171059
other,18.11087208859747,72.88578508995712
other,18.140744099597597,77.82842662813921
other,17.570791694190905,72.52780813950812
other,20.472922277404813,45.34790389038292
other,18.600209578581122,70.86269778630485
other,19.373395704492285,63.071851267139294
other,17.51007282935472,64.78704132774541
other,17.571817901752606,90.95631463669419
other,15.640511050065442,87.96047986895954
other,17.287545588626248,98.42941943999558
other,24.952349264534256,52.36915761827581
other,26.120076391785034,51.57760258094104
other,25.19763527303752,50.29849123331819
other,25.075066465918283,51.06864830522296
other,28.93790187438488,50.31477319251225
other,24.141245561025023,50.20158417824828
other,22.388348934511175,50.40049260353783
other,26.269087025416276,50.11122570545657
other,21.548160771145284,51.3552250478778
other,20.744935673324157,52.29564069872403
other,23.702980673779507,50.299585036778744
other,22.338479458033174,51.10160075425426
other,26.797559798634573,50.38186864494808
other,23.55184089102324,50.09196217180312
other,23.111295061491838,50.80058673475352
other,28.599214829137697,50.9226160308879
other,25.13294114483956,50.92472768499308
other,25.916183286182434,50.2236862899508
other,26.053587073854175,50.23427754367544
other,28.770462552847306,50.670314581012114
other,24.37003486891103,50.16319999485522
other,22.595147477483078,51.834794796972254
other,25.646146948943443,51.73851339200534
other,22.513631153425663,50.6665192062985
other,26.700407616858445,51.13974003968401
other,24.726276232214783,50.9597887876597
other,26.79672342383081,51.578027935940725
other,24.446859354988725,50.83314800510466
other,26.28866227902158,51.67818028869408
other,23.946236414964105,50.64899978143835
other,26.031233133404086,51.70680065660162
other,24.676436304277395,50.55681099551251
other,24.468241674478456,50.43389760014035
other,24.02239901674546,50.88884530461395
other,25.784533115642894,52.63139094451067
other,25.097917667369458,50.023449155955916
other,24.439283297665234,50.49635330348735
other,24.343443519628682,51.85094328349043
other,23.66263540745611,50.86988246014371
other,27.12612953064027,50.867760665731865
other,29.6404479907018,51.03936874477182
other,26.256727580884686,50.90530430214953
other,28.35389163536038,50.89484986572435
other,24.044678362174206,51.13642634313297
other,26.17600669533382,51.530495327696734
other,25.399474837072678,52.363133260455356
other,24.27251996996441,51.53724766575136
other,27.30613933095784,51.78782578777985
other,24.95070790177159,50.90338651656927
other,23.134518082688984,50.40802073297546
other,24.105118358921253,51.35965783332679
other,26.990821255219306,51.42249183656163
other,24.18619844458846,50.77315326268658
other,23.989241844602287,50.50312614473174
other,25.925886626535753,50.717281736970904
other,27.332258168665945,50.216760711141575
other,23.68867116382433,50.49410248006359
other,24.656646641464842,50.63899206380039
other,23.609441076094576,50.22270122462915
other,24.83052917508866,50.762140655697216
other,24.009532603496208,51.28891475049827
other,24.394993202795312,50.70133084885966
