especie,size,age
ipe,13.188785492276155,53.24053644767856
ipe,11.218496225920589,31.558598722633395
ipe,11.17568204291838,27.108873510733936
ipe,10.324361883381252,40.0129975775644
ipe,10.553545021787505,32.14205947778308
ipe,11.704414080291516,34.34643822618993
ipe,11.247637425944712,35.8545529845374
ipe,12.340731357796042,30.085618936219277
ipe,11.420511410550752,46.07319460862385
ipe,13.060955592194327,30.829472740369837
ipe,13.325414844616052,36.10012716501772
ipe,11.48160368668385,40.611847527164194
ipe,11.519362664666772,51.437257171436684
ipe,11.557021443156795,34.888639517034164
ipe,12.229846461864385,29.88463234932967
ipe,10.08239756404452,42.022167589592684
ipe,12.26462974236684,39.42170796981934
ipe,10.550817272402199,43.057326154157494
ipe,12.993383308020563,36.77149470474569
ipe,10.38586053670289,32.36722407549738
ipe,11.780588917333759,44.86000840530863
ipe,13.325917694113887,68.27888461311059
ipe,13.414692482332729,41.03524051473986
ipe,11.68439587039528,47.601948238855925
ipe,9.551326151050787,44.99948691721471
ipe,12.546296918384495,30.482863878807287
ipe,12.416542282930246,53.55328539199975
ipe,10.661197151505087,19.144889159169352
ipe,10.628885498731515,48.724211379048285
ipe,11.787865463520102,44.70773651786288
ipe,12.414292531452315,42.498014116629875
ipe,12.244492864208276,38.80002867232822
ipe,13.579008012666511,47.766555748957686
ipe,11.954222126874418,33.43385753659198
ipe,15.029728020751062,37.479156271056254
ipe,10.416578389283833,23.716206826005358
ipe,12.325606235780095,49.688686240574285
ipe,10.531576635857066,53.009677898755356
ipe,12.792526221966035,30.088755893850543
ipe,11.624572134199092,46.90743588052112
ipe,10.234105640798893,48.31656736758906
ipe,9.230093668321611,55.49996827513438
ipe,12.08228195449946,36.58603504531989
ipe,11.813330811820762,46.988380278238495
ipe,10.488043769766593,41.87323787536961
ipe,12.835546842167147,41.88912530094374
ipe,13.394163097871967,40.50068135709306
ipe,12.971377588775745,30.607121864147807
ipe,13.291422525610098,43.68989052892564
ipe,8.29516832687748,26.197915670101523
ipe,11.601033213138694,40.05039427687041
ipe,12.525209707677417,32.6386168120665
ipe,11.825083560771349,31.201685528291325
ipe,11.764630135182626,28.022796268359365
ipe,12.969489165527616,39.894585507549465
ipe,13.764688618931544,49.24815181978984
ipe,12.788093727518017,43.12977731295946
ipe,12.727975957203794,41.35705986802299
ipe,12.51652642824589,33.875454357131176
ipe,11.890581545678415,45.49366335378968
ipe,11.947400666689104,49.631857534881476
ipe,10.757654610057815,30.357704415125585
ipe,11.388224179458334,38.0178193514263
ipe,10.775596780726795,41.49221239258708
ipe,11.658355585204808,48.21000384123065
ipe,12.498538378679049,56.647822965903316
ipe,11.939574400507556,48.42379977068288
ipe,13.814839210066214,58.31327825312317
ipe,11.984075098591264,35.02193270006371
ipe,8.129147142464676,43.29560681524105
ipe,13.008169887927926,40.887050851169334
ipe,8.337541291251151,25.504667459615057
ipe,13.165340488052092,26.15293905903723
ipe,13.001168643816941,30.206476784021696
ipe,10.36327402611144,49.44964757800781
ipe,12.317720329373834,42.486529489515156
ipe,14.912220178913898,50.28756745373296
ipe,11.4477972163029,27.06401664839111
ipe,12.247017992332314,36.97079286325596
ipe,11.822591198173825,29.308741267814945
ipe,12.461948077897267,33.76064939975723
ipe,12.957150552738387,50.425480500118724
ipe,9.75656223224444,27.461474604119374
ipe,10.55619334505041,30.324408804318395
ipe,13.20256575993514,38.08577931815997
ipe,13.078063464215957,47.651557108841246
ipe,13.736361600798208,29.268274121512185
ipe,13.388390813370918,38.27818321790868
ipe,14.624003149824901,47.41340794624091
ipe,10.577842959555747,29.218521117348853
ipe,10.473065941395884,26.032191860468245
ipe,13.680121082066952,49.31401853679737
ipe,12.629125619198343,44.19666184485952
ipe,14.104444682328877,25.073471450045712
ipe,11.801724288580289,31.935277158623336
ipe,14.925157448013945,39.6301065774764
ipe,11.585770311118537,39.107196029132815
ipe,12.292978052666031,30.203505293981053
ipe,9.615616413529281,46.77055283161733
ipe,11.954770203914094,51.065675716669325
ipe,11.545117725685918,25.505560209237938
ipe,11.061994817620809,33.53741725126772
ipe,14.434916076223598,26.097636255246105
ipe,11.589107518141628,48.42139437904513
ipe,12.979236710161462,24.728102088119257
ipe,12.172748413396548,29.97491490553888
ipe,12.893464201309957,28.695007117376935
ipe,10.431635095372124,39.115864647989895
ipe,12.616795114201059,31.33406406066993
ipe,13.072100583328103,46.17075091401464
ipe,9.15193731287705,51.78380789815377
ipe,12.61527414418339,45.760330103528915
ipe,11.700891485706121,48.94595428400328
ipe,11.59006613144578,42.664871537733056
ipe,11.329280768238666,51.821149761906305
ipe,13.285791055218178,44.55162644926087
ipe,12.41000185785154,45.050854772666455
ipe,10.959967903665115,30.26891097745841
ipe,13.204689770151711,41.82802779946115
ipe,13.590609317816504,45.53875633577778
ipe,13.377659805442612,21.865088580098544
ipe,9.545365485486894,46.434419586542404
ipe,12.310306742817358,52.13504564673991
ipe,12.349971269158456,39.50176068731167
ipe,11.403180462932355,28.040409351798992
ipe,15.837233002864172,47.51511477709741
ipe,11.766739960793034,53.60401676088487
ipe,11.461683666394016,51.68130648352053
ipe,13.370088738388171,15.132991216175316
ipe,12.184641144948195,16.623252320406912
ipe,13.469384824047852,43.494553596731635
ipe,11.560434700609266,38.65218203493052
ipe,10.34753789473895,40.25133913192469
ipe,8.34504584814961,52.56658022809483
ipe,8.831179483621401,33.809978067541806
ipe,11.681688494090414,35.037180416422565
ipe,12.683262389529435,35.3074516889565
ipe,10.025231453217467,20.153495833295693
ipe,9.697798623807317,48.77798554506597
ipe,12.228806639860515,38.344295412322964
ipe,10.190813403479032,45.359344960580465
ipe,16.692748384201003,36.214840771507085
ipe,12.80213962646652,30.672411978662865
ipe,14.39534771018783,39.565384302802826
ipe,11.547148075834487,52.94903074820737
ipe,11.751861952249053,44.74248607071692
ipe,13.714543719018497,38.69571850537786
ipe,9.164275682903241,39.47906341776856
ipe,11.47852799290907,39.87589179316408
ipe,11.609863504036962,56.00137291741986
ipe,12.853194959125641,49.11647903029189
ipe,11.52822685112745,38.55189053054833
ipe,12.203393722515782,26.185893692913066
ipe,10.335489306784094,37.4996754980267
ipe,10.296318190028689,44.03068681961703
ipe,10.28872357293297,33.01110413833054
ipe,11.02715222012627,36.12024318423389
ipe,10.147351500532228,36.49841488865933
ipe,13.704668170182272,30.202570674389325
ipe,10.245598205685162,26.364026585754292
ipe,13.038995015581273,53.858664929247624
ipe,11.133152165898236,24.01874996509914
ipe,12.929071661314119,29.904730666308836
ipe,11.002907471903308,44.26809554224321
ipe,12.60322492888078,46.05557597500525
ipe,11.873428558254849,42.159224738749536
ipe,9.246755183579452,60.36980070281546
ipe,11.557275383014462,56.025968623779
ipe,14.166739595810688,37.249315438458495
ipe,13.277243654407155,47.63632641703423
ipe,11.888617333990876,45.007956835281206
ipe,12.837817514438186,56.18645140113862
ipe,12.172174183417617,26.904903455237005
ipe,11.187906066010456,25.994021733134048
ipe,10.469691533124184,33.04541499191532
ipe,12.215912213707638,47.02147540826082
ipe,12.830937515259295,46.355514359387186
ipe,13.256483331642528,50.50732607538119
ipe,12.952069298612994,36.7505662065146
ipe,13.527826869608154,36.66929277377384
ipe,13.741992233811793,26.787465371724757
ipe,11.1348594440808,51.73967865731187
ipe,9.572341115008662,26.296606526503368
ipe,10.988311150807407,37.47288001195208
ipe,11.724122851692728,31.62417094964818
ipe,14.463711927858963,46.05674254618636
ipe,12.522655746830418,20.693978823123086
ipe,15.249480450074582,35.62674406532461
ipe,9.834255952779163,26.852946697690506
ipe,11.651517124930692,55.060914790114076
ipe,13.138700346681386,39.52520787994675
ipe,12.381602850033593,49.87189577154931
ipe,12.737934253845447,17.375788802270332
ipe,10.389108149385054,43.872005659711036
ipe,11.520279962924405,43.38914144992456
ipe,13.224711589823105,31.66738285411345
ipe,11.729726519315516,27.812332287874085
ipe,12.954361905017434,56.46339976920262
ipe,11.835582152001878,28.616940455410656
ipe,12.71595992118614,28.45925163577705
ipe,10.60235948232269,26.218003322791084
ipe,11.496389446815462,43.0196890234895
ipe,11.770819891988523,43.608002478866055
ipe,13.377867285477548,36.66490507999596
ipe,9.025537911074071,41.37060606608686
ipe,11.130882549537265,39.21492323529781
ipe,12.729892185829724,38.40760210955014
ipe,11.854591019897333,32.20173854594267
ipe,11.648632496620262,40.22194542969415
ipe,10.312149098071494,31.658271916146884
ipe,11.46926551078061,60.376708086653004
ipe,12.338607276579092,29.895998512088774
ipe,16.02062538826702,38.692722593189856
ipe,9.677905050680115,39.59872270826031
ipe,10.214026214440068,28.67758982982682
ipe,9.370587854882542,50.60190307557222
ipe,7.919720536889969,49.386103322816524
ipe,11.184301274450272,45.23326461740714
ipe,10.542595914981275,47.86513363388262
ipe,11.995014386506714,47.0127855747996
ipe,11.064109743631025,55.06384586023454
ipe,12.627957069475043,60.019731420536594
ipe,11.255209359163182,54.816585592941266
ipe,12.647888963617063,54.455665969819876
ipe,9.806658662464155,45.13236432010373
ipe,11.471963169785978,36.541053914578995
ipe,10.20472147356712,33.39313365098397
ipe,14.993214786871293,37.34368119148386
ipe,12.848020426126084,34.49331787915932
ipe,11.51859018884547,46.53271424433296
ipe,12.048197765071768,61.19817601798288
ipe,10.754154628520924,56.49280786806243
ipe,12.302263677095105,52.02415087163534
ipe,10.511753892343688,52.56302589177744
ipe,12.146598140526967,24.803931515634723
ipe,12.369819267157421,42.920037834671604
ipe,12.636167605133751,61.31631662254825
ipe,15.04935536719204,26.39893212587385
ipe,13.406557971711845,45.9678843049285
ipe,10.071419761229516,41.16146742173368
ipe,13.207882064036188,53.21298368630798
ipe,11.699951800522257,34.9241552301014
ipe,10.843490996702139,48.9380589134953
ipe,10.983811914546138,37.933142679841396
ipe,11.921994041483964,36.34672997733331
ipe,11.333628134880692,55.313371426611006
ipe,10.79399142629868,46.841387707006106
ipe,12.800949512572055,38.15137585994013
ipe,12.475111565343122,60.82739299863984
ipe,13.630945754208597,30.413416362040174
ipe,11.20295763336021,35.392300328843405
ipe,12.006093635987536,48.297631450661456
ipe,15.211146635472042,48.851303127247405
ipe,13.104891517217823,26.540528977616148
ipe,10.020379311016777,10.732653859256864
ipe,13.321854312311263,18.96667925226651
ipe,10.700422845727001,21.49624780095773
ipe,12.517108828563565,39.38647292321695
ipe,9.948056567927614,42.629100267549845
ipe,10.609975940323189,29.187174539910625
ipe,10.244044605141081,31.573938051335176
ipe,11.953039851706242,40.39515276174251
ipe,14.10981473849709,37.12968295072186
ipe,12.304879576257552,32.60747984837158
ipe,11.091090955704544,39.90137733510578
ipe,11.188216772637006,33.532889291192795
ipe,10.922081193463125,22.17850609405065
ipe,13.097091395306572,38.007913828508066
ipe,10.291035747268962,26.948730812867982
ipe,14.691581377713284,20.898228933825507
ipe,13.070410651852677,39.27547437675382
ipe,10.216041553291392,46.6546931552394
ipe,11.468083159587511,27.6828572325162
ipe,14.081543156341217,40.023402848004494
ipe,11.969483671845081,32.12971625293144
ipe,13.89156288936578,31.10918882673611
ipe,11.615466611253282,57.15445821185157
ipe,11.179578628505853,33.82661485207108
ipe,10.598310456594163,35.44816015900397
ipe,12.589550716964133,35.8441894954767
ipe,11.923963865061134,49.423075009716825
ipe,13.312370569982026,28.93365609514673
ipe,11.228900132317449,20.707757453076198
ipe,10.532609339447806,62.240270958220314
ipe,10.62649377177378,34.53819194199692
ipe,11.903830224262103,34.373608131476296
ipe,10.647271245898379,46.64090460434916
ipe,15.108578364420659,40.183178396185994
ipe,10.548755385390768,47.33043884868278
ipe,11.552103087918304,54.28703609642901
ipe,12.540317198701851,40.74654171239139
ipe,11.551846344414251,42.639837783476615
ipe,12.524612329771665,46.538492520111625
ipe,9.185783189833618,31.569737182009447
ipe,9.682368291989428,54.59417520820799
ipe,11.943254837273237,61.39399854154915
ipe,11.383796550876411,32.131001197467214
ipe,13.255701748812008,45.6697276974877
ipe,10.998755079955776,47.023554293823736
ipe,11.437843905929455,30.63736697566454
ipe,13.376670375862659,38.629980588836
ipe,11.527405005541588,28.778145574671647
ipe,13.578398130029255,30.86879027810246
ipe,11.712582923291706,43.57079741104424
ipe,12.86032920320578,39.233747385999386
ipe,12.431264710706126,32.411191735577304
ipe,11.543158262887593,46.466887159417894
ipe,14.21641290671529,42.997673109576404
ipe,12.56450145024162,48.433422261462795
ipe,14.653193771416511,34.84914458518013
ipe,12.462477807309876,14.635351478403248
ipe,11.960140947437326,25.89629600731712
ipe,13.83859000822949,40.59494516896417
ipe,11.18956516116414,32.30672906997427
ipe,11.537751661907064,33.66165632523256
ipe,10.240773405698011,26.182384877325948
ipe,12.314171081095065,33.52391989847655
ipe,14.578236440077411,37.49028173401061
ipe,10.830113908041032,40.162820201673924
ipe,11.61963992595176,32.231315904420896
ipe,15.297621411550228,43.892903621198265
ipe,11.153258093797724,44.284837911191445
ipe,12.576845183519195,47.777225221995096
ipe,10.579619104286794,19.617295984653545
ipe,13.50167655931327,24.295924449629744
ipe,11.696072944119075,33.82264258389476
ipe,14.032364419420443,43.55021361097053
ipe,10.2328268448869,37.204738470788264
ipe,15.133634292067539,35.73603627433536
ipe,9.314302922361197,41.78289299809834
ipe,12.309875768874221,21.752954660785203
ipe,14.122495358404398,30.738255815566532
ipe,10.834134488780615,40.79391079683554
ipe,13.315874222722266,37.28965284705989
ipe,11.016758811199205,53.47683839887554
ipe,11.45724670583344,26.994477642893138
ipe,9.753836584471495,37.83376204052954
ipe,11.323064518022802,50.90708494092601
ipe,11.448832193475097,58.08843049803236
ipe,10.874591249284869,44.54722644155349
ipe,11.12951514032658,56.51498332738364
ipe,9.934465985436733,38.301493837256245
ipe,11.682108328833582,40.71777641054534
ipe,12.764882227591213,38.350366748811695
ipe,13.259824489387494,41.17757864347899
ipe,10.544239238905414,30.894569735173828
ipe,14.001588842219492,29.741920145183535
ipe,14.808030500011046,33.164321610679146
ipe,12.22168294687381,38.575306803543846
ipe,13.435172304615431,50.38404858704467
ipe,13.09061649728476,42.197005644025964
ipe,13.51192442574588,52.139670159419396
ipe,12.360998055487865,32.584685231479256
ipe,12.313427720205365,55.956166012247905
ipe,12.063363718370129,50.51214318186109
ipe,14.440363012682317,46.58315696822638
ipe,11.149034901561942,24.67135977930102
ipe,11.256563727341085,43.03362539675451
ipe,10.345418661467185,34.41916976657505
ipe,12.059149675072781,48.58499387957812
ipe,12.088017698177646,24.776534229869352
ipe,11.426052488230413,30.896705299964854
ipe,10.116859560744489,41.3318279010333
ipe,11.441705417926133,39.637234218732154
ipe,10.928258712415278,39.02839053325414
ipe,14.11696645339717,51.136668829684055
ipe,14.698740842663296,38.602814261676606
ipe,11.300790247154683,43.417159685813374
ipe,11.018143040915986,47.14298197674263
ipe,12.716232429833504,51.05008971119375
ipe,11.342296553179992,48.747862134155255
ipe,12.974669146270868,40.313566965858456
ipe,12.00640046518468,43.377888464247995
ipe,11.551739950481776,39.65532422545821
ipe,14.509502597243614,49.27659607407012
ipe,13.522746438681049,17.718485533417958
ipe,13.000008075923855,29.10817005868735
ipe,12.16887678765095,55.33121122591978
ipe,14.744618760021659,41.52752917814838
ipe,11.135537414717525,30.892519678390453
ipe,12.963731034915643,30.430681447526943
ipe,11.410075460385697,40.21071379934981
ipe,11.904862333818022,43.010886095252616
ipe,12.356422760447625,30.884959279173245
ipe,12.856021830361676,47.97804667710615
ipe,10.805905440564247,33.808466909753506
ipe,11.425356099316026,36.978726623378165
ipe,11.126324248445577,44.50827164329452
ipe,10.81243340097523,45.02476815486508
ipe,14.523692915612786,39.171423423725486
ipe,11.128898489948128,52.842201972457815
ipe,10.888482004911259,36.52006201061158
ipe,11.766009506690347,50.508662412032024
ipe,11.661874818051968,25.12147495670552
ipe,11.439561339195453,39.13612066700446
ipe,10.312578619152822,53.19772025756896
ipe,10.298766308740808,34.14914336854325
ipe,15.298139453157,41.55679905043709
ipe,10.921759785115423,28.269647193436846
ipe,10.57725299730334,39.85774832142569
ipe,13.223194766045552,36.7592961695211
ipe,12.533386161873263,51.40545656428948
ipe,12.180907501977208,53.659742076777405
ipe,12.749249929689897,40.40256260212819
ipe,11.99447295493706,33.4242846435302
ipe,10.887340830114088,47.9769601838615
ipe,10.080403234766269,36.662339460109735
ipe,14.206542533667218,42.66660582585405
ipe,12.324013450514542,43.95086464316714
ipe,16.352924446983472,45.83348168778522
ipe,10.582057666151847,33.438337780520676
ipe,12.651330237061549,46.22241612650194
ipe,11.34773080258301,58.84045001916155
ipe,9.857614250628888,41.99428936440677
ipe,10.49541374753553,48.249955081810036
ipe,12.040211069835202,52.56583518048027
ipe,14.38127581373475,42.40998442568431
ipe,12.362949884144667,52.78281556162608
ipe,10.820134636914656,41.907026579392905
ipe,9.503497720957935,37.56780373159189
ipe,12.698379661549847,21.792551231191382
ipe,11.056577416816658,39.692321740430764
ipe,11.692097885716047,22.979086292539925
ipe,10.297301785841324,39.88807261077163
ipe,10.214634635300934,40.439098827384015
ipe,12.04243456760397,48.72205251333788
ipe,12.64523587352366,43.3286134326278
ipe,13.727614422142038,44.86708519216213
ipe,11.94534912957373,38.144785392781316
ipe,11.814051347820154,47.56085632433332
ipe,11.110473735678367,36.285247681640094
ipe,11.87155890880004,35.120994265832024
ipe,11.314536674771883,37.839077573946
ipe,12.28759927203745,44.95853866284864
ipe,12.123320022392406,31.224042847656456
ipe,13.720825544345264,57.25554873920224
ipe,9.67068466128653,34.5383291139244
ipe,10.786773165761744,28.23899695711615
ipe,10.149967980224911,22.354275341473155
ipe,12.679335335300014,41.469536086988285
ipe,10.930373247184827,37.05270953343633
ipe,13.803981359717875,46.85498637594961
ipe,8.555138302821428,29.9619952342516
ipe,14.001063589622113,48.26456007904143
ipe,11.846504863086302,22.56612352405363
ipe,10.201692534696956,34.50707040332732
ipe,9.603232519558066,43.24267115280707
ipe,11.220036102026851,55.96505213450441
ipe,12.91048610688403,36.182449106766484
ipe,12.10865226881443,39.394530298586645
ipe,13.914892150398108,38.89744592053202
ipe,13.129911015838715,46.17129765186938
ipe,9.043204039477882,44.473259246386505
ipe,11.40583176718609,43.264254257183865
ipe,12.75939268259385,45.16142506075559
ipe,11.913510518300116,36.77987473110349
ipe,10.664085423621025,65.63402850165609
ipe,13.256091918084454,42.3143834337962
ipe,9.569311336610888,39.37296691891207
ipe,11.623247614190383,47.50519714757705
ipe,12.69194998470308,36.2078595556167
ipe,10.729673637333116,32.82083049867786
ipe,12.477069971043989,55.992087698389916
ipe,8.815385604258584,41.212701368263424
ipe,12.523739300905593,34.47943240613675
ipe,9.805927339584162,26.108215342154253
ipe,12.910259068042748,37.48283371793015
ipe,12.461729731805326,32.18183881297063
ipe,12.683680156946824,38.84544641623092
ipe,11.314436917315296,40.05132122530647
ipe,11.978405093262603,44.08399048038204
ipe,10.065787779773325,44.18238423416447
ipe,15.157517497588408,32.315559809303494
ipe,12.426805301825786,48.68430255613798
ipe,16.514005447875178,35.78044800014517
ipe,11.39004079489735,35.681871001356335
ipe,11.01932739811749,32.68015517208464
ipe,14.233322406360355,55.03601537145774
ipe,12.18395858809993,45.41060825775884
ipe,11.04290763660228,53.5623086768293
ipe,12.916125587243215,55.96872093635114
ipe,13.022898222006035,39.20982230077101
ipe,13.00290749999099,36.62124282625362
ipe,10.414520653881537,36.6956183408219
ipe,11.708693797838224,30.988706836719636
ipe,14.185771905310348,32.47120605021253
ipe,10.67921416962102,33.210267130466974
ipe,11.394411324508107,40.94991483390668
ipe,11.47224222803654,64.11447737301401
ipe,12.158037859882407,40.115020728817605
ipe,11.925207588826765,55.88421592407191
ipe,11.259604918035405,27.073353872130188
ipe,13.826913162139295,37.16622694211161
ipe,12.271690359457931,37.797128307944845
ipe,9.333728144951799,46.525822509683536
ipe,12.537748455392059,31.955529594249278
ipe,9.570998729313112,47.442029131966834
ipe,12.905312935885469,33.27517797551519
ipe,12.011413215191785,49.203147646340945
ipe,11.536918784411249,52.12211801447861
ipe,12.724200380599509,27.33393072244425
ipe,10.868388171343092,46.6510816812039
ipe,13.383825879259724,47.74668509099479
ipe,12.325815153101319,59.03053961323226
ipe,13.959889278392735,40.1500035556355
ipe,11.217515756331705,46.299202750147444
ipe,15.276723793783404,62.69103627264232
ipe,11.969120990385782,51.49452111178722
ipe,13.002014336978704,48.56930123220448
ipe,12.89069106108321,34.45347448969435
ipe,13.658355130137238,29.888195569710003
ipe,15.435487568340761,44.87851472039719
ipe,10.810787390834053,37.96670651113351
ipe,11.434549117799143,25.19116924980601
ipe,15.591227207393974,40.093062664112004
ipe,10.01702633566173,35.210373611508466
ipe,11.597817314716908,33.184048844396344
ipe,9.251972318184604,36.50442423226961
ipe,11.346922656541585,33.46295103660962
ipe,12.195997191913795,29.517917716268343
ipe,12.792596370599863,51.26591198904484
ipe,11.22282323905807,26.93677335420771
ipe,11.734736057710014,34.52048297644191
ipe,11.776394923351607,44.988857780062766
ipe,10.885317525582892,55.85017392399273
ipe,11.620685147570175,31.38046331585595
ipe,11.312501330144494,32.80353633513432
ipe,9.177711080427475,55.33769340888298
ipe,11.136079075363096,56.58292234061631
ipe,11.099164228836099,48.36127750580272
ipe,10.652876150055885,58.19361117846704
ipe,12.016676086349165,46.653784458489106
ipe,11.20668670803491,57.373734664430295
ipe,8.747399612152082,39.08386619311188
ipe,11.401084906431121,41.39318986027041
ipe,10.870113188280289,35.152215472686294
ipe,13.100428066327604,57.182362834003456
ipe,12.980213226519162,21.85315251853139
ipe,11.34872520793364,37.51105550354194
ipe,13.501514350179539,33.49322541551772
ipe,9.780450481480962,21.61609751494775
ipe,10.99325182181467,42.58209409548984
ipe,14.448186401673789,40.07400062205247
ipe,11.52951908068206,24.71617078764789
ipe,10.394028167012907,35.83854607977454
ipe,12.238822238593738,28.416861979807962
ipe,13.087871442641173,39.718607834262386
ipe,13.784029039007333,56.05717948383649
ipe,12.330222474788535,51.427966572324735
ipe,10.997570763558343,32.054178081957716
ipe,11.46725247044014,47.84520657931549
ipe,10.32206421537383,28.487182402147283
ipe,13.86119209558741,40.027027609171796
ipe,10.692975970543216,35.004133212721314
ipe,11.458924795490733,61.9780762736837
ipe,11.692484890971487,53.13084125185806
ipe,10.922566656634945,32.34373477191208
ipe,14.801820716643189,42.84238258725863
ipe,10.319588553566229,37.67263925575866
ipe,9.552348395468666,45.8527245602005
ipe,13.000225623897617,43.1460907914264
